instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,is_valid_holiday,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13172,3,1,7,0,0,0,0,1,0.82,0.7879,0.56,0.1343,22,125,147
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13173,3,1,7,1,0,0,0,1,0.82,0.7879,0.56,0.1045,25,99,124
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13174,3,1,7,2,0,0,0,1,0.82,0.7727,0.52,0.1045,11,59,70
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13175,3,1,7,3,0,0,0,1,0.8,0.7727,0.59,0.1045,1,34,35
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13176,3,1,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,2,11,13
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13177,3,1,7,5,0,0,0,1,0.78,0.7424,0.62,0,1,5,6
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13178,3,1,7,6,0,0,0,1,0.78,0.7727,0.7,0.1343,5,16,21
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13179,3,1,7,7,0,0,0,1,0.8,0.803,0.66,0,19,33,52
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13180,3,1,7,8,0,0,0,1,0.84,0.803,0.53,0.1343,35,95,130
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13181,3,1,7,9,0,0,0,1,0.86,0.8182,0.5,0.1045,70,172,242
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13182,3,1,7,10,0,0,0,1,0.9,0.8636,0.45,0,85,234,319
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13183,3,1,7,11,0,0,0,1,0.92,0.8939,0.42,0.2985,120,269,389
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13184,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.194,105,271,376
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13185,3,1,7,13,0,0,0,1,0.94,0.8788,0.38,0.2537,118,219,337
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13186,3,1,7,14,0,0,0,1,0.96,0.9091,0.36,0.1642,77,235,312
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13187,3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,80,218,298
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13188,3,1,7,16,0,0,0,2,0.8,0.803,0.66,0.2239,65,226,291
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13189,3,1,7,17,0,0,0,1,0.78,0.7424,0.59,0,68,202,270
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13190,3,1,7,18,0,0,0,1,0.78,0.7424,0.62,0.1045,54,199,253
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13191,3,1,7,19,0,0,0,1,0.78,0.7424,0.62,0.1642,66,184,250
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13192,3,1,7,20,0,0,0,1,0.76,0.7273,0.7,0.0896,79,206,285
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13193,3,1,7,21,0,0,0,1,0.76,0.7273,0.7,0.1343,58,149,207
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13194,3,1,7,22,0,0,0,3,0.74,0.697,0.7,0.0896,12,110,122
555,7/8/2012,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,1203,3469,4672,0,13195,3,1,7,23,0,0,0,3,0.68,0.6364,0.83,0.0896,25,98,123
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13196,3,1,7,0,0,1,1,2,0.68,0.6364,0.89,0.0896,6,33,39
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13197,3,1,7,1,0,1,1,3,0.7,0.6667,0.89,0.1045,5,13,18
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13198,3,1,7,2,0,1,1,3,0.7,0.6667,0.89,0.194,1,4,5
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13199,3,1,7,3,0,1,1,3,0.7,0.6667,0.89,0.194,0,5,5
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13200,3,1,7,4,0,1,1,3,0.66,0.5909,0.89,0.3881,1,1,2
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13201,3,1,7,5,0,1,1,2,0.66,0.6061,0.83,0.2239,1,27,28
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13202,3,1,7,6,0,1,1,3,0.64,0.5758,0.89,0.2537,6,86,92
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13203,3,1,7,7,0,1,1,3,0.66,0.6061,0.83,0.2239,7,223,230
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13204,3,1,7,8,0,1,1,2,0.66,0.6061,0.83,0.1642,26,429,455
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13205,3,1,7,9,0,1,1,2,0.66,0.6061,0.83,0.1642,38,325,363
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13206,3,1,7,10,0,1,1,2,0.66,0.6061,0.83,0.194,58,117,175
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13207,3,1,7,11,0,1,1,2,0.72,0.6818,0.62,0.1343,72,144,216
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13208,3,1,7,12,0,1,1,2,0.74,0.6818,0.58,0.1343,61,205,266
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13209,3,1,7,13,0,1,1,2,0.76,0.697,0.55,0.2537,67,188,255
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13210,3,1,7,14,0,1,1,2,0.74,0.6818,0.55,0.2537,58,184,242
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13211,3,1,7,15,0,1,1,2,0.76,0.6818,0.45,0.2239,66,214,280
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13212,3,1,7,16,0,1,1,1,0.78,0.697,0.4,0.2836,88,325,413
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13213,3,1,7,17,0,1,1,1,0.78,0.697,0.4,0.1642,108,741,849
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13214,3,1,7,18,0,1,1,1,0.76,0.6818,0.48,0.1343,82,790,872
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13215,3,1,7,19,0,1,1,1,0.74,0.6818,0.55,0.1642,88,543,631
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13216,3,1,7,20,0,1,1,2,0.74,0.6818,0.55,0.1045,69,378,447
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13217,3,1,7,21,0,1,1,2,0.74,0.6818,0.55,0.0896,33,298,331
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13218,3,1,7,22,0,1,1,2,0.72,0.6667,0.58,0.1045,35,189,224
556,7/9/2012,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,0,13219,3,1,7,23,0,1,1,2,0.7,0.6515,0.65,0.1045,22,109,131
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13220,3,1,7,0,0,2,1,1,0.7,0.6515,0.7,0.0896,16,53,69
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13221,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13222,3,1,7,2,0,2,1,1,0.7,0.6667,0.74,0.1343,1,15,16
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13223,3,1,7,3,0,2,1,1,0.68,0.6364,0.79,0,0,3,3
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13224,3,1,7,4,0,2,1,1,0.68,0.6364,0.79,0.1343,0,4,4
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13225,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1343,3,39,42
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13226,3,1,7,6,0,2,1,2,0.68,0.6364,0.79,0.1045,4,183,187
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13227,3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,31,489,520
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13228,3,1,7,8,0,2,1,1,0.72,0.697,0.74,0.1343,34,615,649
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13229,3,1,7,9,0,2,1,1,0.74,0.697,0.66,0.1343,47,284,331
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13230,3,1,7,10,0,2,1,1,0.76,0.7121,0.62,0.194,56,134,190
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13231,3,1,7,11,0,2,1,1,0.8,0.7273,0.46,0.194,92,157,249
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13232,3,1,7,12,0,2,1,1,0.8,0.7121,0.41,0.1343,69,203,272
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13233,3,1,7,13,0,2,1,1,0.82,0.7273,0.38,0.194,77,203,280
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13234,3,1,7,14,0,2,1,1,0.82,0.7273,0.38,0.1642,71,171,242
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13235,3,1,7,15,0,2,1,1,0.8,0.7121,0.41,0.2239,77,188,265
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13236,3,1,7,16,0,2,1,1,0.8,0.7273,0.43,0.2239,89,346,435
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13237,3,1,7,17,0,2,1,1,0.78,0.7121,0.49,0.194,103,769,872
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13238,3,1,7,18,0,2,1,3,0.7,0.6667,0.74,0.2239,70,749,819
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13239,3,1,7,19,0,2,1,3,0.7,0.6667,0.74,0.2239,55,359,414
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13240,3,1,7,20,0,2,1,3,0.64,0.5758,0.83,0.2239,9,75,84
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13241,3,1,7,21,0,2,1,3,0.64,0.5758,0.89,0.1045,7,83,90
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13242,3,1,7,22,0,2,1,2,0.64,0.5758,0.83,0.1343,14,125,139
557,7/10/2012,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.151737,954,5336,6290,0,13243,3,1,7,23,0,2,1,2,0.64,0.5758,0.89,0.1045,29,74,103
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13244,3,1,7,0,0,3,1,2,0.66,0.6061,0.83,0.1343,6,38,44
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13245,3,1,7,1,0,3,1,1,0.64,0.5758,0.89,0,3,11,14
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13246,3,1,7,2,0,3,1,1,0.64,0.5758,0.89,0,0,5,5
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13247,3,1,7,3,0,3,1,1,0.64,0.5758,0.89,0.1343,0,5,5
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13248,3,1,7,4,0,3,1,1,0.64,0.5758,0.89,0.1343,1,6,7
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13249,3,1,7,5,0,3,1,1,0.64,0.5758,0.89,0,5,36,41
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13250,3,1,7,6,0,3,1,1,0.64,0.5758,0.89,0.1343,17,168,185
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13251,3,1,7,7,0,3,1,2,0.66,0.6061,0.83,0.1045,26,471,497
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13252,3,1,7,8,0,3,1,2,0.68,0.6364,0.79,0.1642,30,644,674
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13253,3,1,7,9,0,3,1,2,0.7,0.6667,0.74,0.1343,30,298,328
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13254,3,1,7,10,0,3,1,2,0.72,0.6818,0.62,0.1343,47,148,195
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13255,3,1,7,11,0,3,1,2,0.76,0.7121,0.58,0.1343,56,173,229
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13256,3,1,7,12,0,3,1,2,0.78,0.697,0.43,0,69,223,292
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13257,3,1,7,13,0,3,1,2,0.8,0.7121,0.42,0.1642,65,208,273
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13258,3,1,7,14,0,3,1,1,0.8,0.7121,0.41,0.2239,66,175,241
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13259,3,1,7,15,0,3,1,1,0.8,0.7121,0.41,0.2537,56,220,276
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13260,3,1,7,16,0,3,1,1,0.8,0.7121,0.38,0.194,53,358,411
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13261,3,1,7,17,0,3,1,1,0.8,0.697,0.31,0.2239,90,740,830
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13262,3,1,7,18,0,3,1,1,0.78,0.6818,0.38,0.2537,79,735,814
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13263,3,1,7,19,0,3,1,1,0.74,0.6667,0.48,0.2239,73,560,633
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13264,3,1,7,20,0,3,1,1,0.74,0.6667,0.51,0.1642,73,410,483
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13265,3,1,7,21,0,3,1,1,0.72,0.6667,0.58,0.2239,69,322,391
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13266,3,1,7,22,0,3,1,1,0.72,0.6667,0.58,0.2537,41,203,244
558,7/11/2012,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.151733,975,6289,7264,0,13267,3,1,7,23,0,3,1,2,0.7,0.6515,0.58,0.2537,20,132,152
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13268,3,1,7,0,0,4,1,2,0.68,0.6364,0.61,0,1,55,56
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13269,3,1,7,1,0,4,1,2,0.66,0.6212,0.61,0,0,21,21
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13270,3,1,7,2,0,4,1,2,0.66,0.6212,0.65,0.0896,0,9,9
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13271,3,1,7,3,0,4,1,1,0.64,0.6061,0.69,0.1045,0,10,10
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13272,3,1,7,4,0,4,1,1,0.64,0.6061,0.73,0.1045,0,5,5
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13273,3,1,7,5,0,4,1,1,0.62,0.5909,0.73,0.1045,4,40,44
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13274,3,1,7,6,0,4,1,1,0.64,0.6061,0.73,0.0896,7,171,178
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13275,3,1,7,7,0,4,1,1,0.64,0.6061,0.73,0.1343,32,480,512
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13276,3,1,7,8,0,4,1,1,0.68,0.6364,0.65,0.1343,49,653,702
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13277,3,1,7,9,0,4,1,1,0.72,0.6667,0.58,0.1045,42,285,327
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13278,3,1,7,10,0,4,1,1,0.74,0.6667,0.48,0.1642,69,145,214
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13279,3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,49,166,215
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13280,3,1,7,12,0,4,1,1,0.78,0.6818,0.35,0.1343,71,221,292
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13281,3,1,7,13,0,4,1,1,0.8,0.697,0.33,0.2239,52,225,277
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13282,3,1,7,14,0,4,1,1,0.78,0.6818,0.33,0.2239,42,167,209
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13283,3,1,7,15,0,4,1,1,0.8,0.7121,0.36,0.194,63,208,271
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13284,3,1,7,16,0,4,1,1,0.8,0.7121,0.36,0.194,69,370,439
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13285,3,1,7,17,0,4,1,1,0.76,0.6818,0.43,0.2239,91,704,795
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13286,3,1,7,18,0,4,1,1,0.76,0.6818,0.45,0.1343,86,739,825
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13287,3,1,7,19,0,4,1,1,0.74,0.6667,0.48,0.2239,97,532,629
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13288,3,1,7,20,0,4,1,1,0.74,0.6667,0.48,0.2239,75,439,514
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13289,3,1,7,21,0,4,1,1,0.72,0.6667,0.48,0.2239,44,329,373
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13290,3,1,7,22,0,4,1,1,0.72,0.6667,0.51,0.1642,56,262,318
559,7/12/2012,3,1,7,0,4,1,1,0.715833,0.654683,0.529583,0.146775,1032,6414,7446,0,13291,3,1,7,23,0,4,1,2,0.7,0.6515,0.51,0.2239,33,178,211
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13292,3,1,7,0,0,5,1,2,0.7,0.6515,0.54,0.1642,19,76,95
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13293,3,1,7,1,0,5,1,2,0.68,0.6364,0.54,0.1045,17,42,59
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13294,3,1,7,2,0,5,1,2,0.66,0.6212,0.61,0.0896,2,15,17
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13295,3,1,7,3,0,5,1,2,0.68,0.6364,0.61,0,2,7,9
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13296,3,1,7,4,0,5,1,2,0.66,0.6212,0.61,0,0,11,11
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13297,3,1,7,5,0,5,1,2,0.66,0.6364,0.56,0.0896,4,30,34
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13298,3,1,7,6,0,5,1,2,0.7,0.6515,0.54,0,7,120,127
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13299,3,1,7,7,0,5,1,2,0.7,0.6515,0.54,0,27,353,380
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13300,3,1,7,8,0,5,1,2,0.7,0.6515,0.54,0,53,660,713
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13301,3,1,7,9,0,5,1,2,0.72,0.6667,0.51,0,70,344,414
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13302,3,1,7,10,0,5,1,2,0.74,0.6667,0.48,0,78,190,268
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13303,3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,68,220,288
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13304,3,1,7,12,0,5,1,2,0.76,0.6818,0.4,0.1045,125,254,379
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13305,3,1,7,13,0,5,1,2,0.8,0.7121,0.38,0.1343,100,274,374
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13306,3,1,7,14,0,5,1,2,0.8,0.7121,0.38,0,120,249,369
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13307,3,1,7,15,0,5,1,2,0.8,0.7121,0.36,0.1045,92,261,353
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13308,3,1,7,16,0,5,1,2,0.8,0.7121,0.36,0.2239,111,381,492
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13309,3,1,7,17,0,5,1,2,0.8,0.7121,0.36,0.1642,138,697,835
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13310,3,1,7,18,0,5,1,1,0.78,0.697,0.46,0.194,108,523,631
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13311,3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13312,3,1,7,20,0,5,1,1,0.74,0.6667,0.48,0.1343,95,294,389
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13313,3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0,76,223,299
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13314,3,1,7,22,0,5,1,1,0.74,0.6667,0.45,0,59,204,263
560,7/13/2012,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,0,13315,3,1,7,23,0,5,1,2,0.72,0.6515,0.45,0.1343,37,175,212
